Ortho sim:	憨	han1	Score: 66.1998	1.0
Phono sim:	位	wei4	Score: 90.2588	4.214
Both diff:	沧	cang1	Score: 85.08	0.4771

Critical:	铭	ming2	Aggregate: 5.855989717169392	0.9031
Both sim:	酩	ming3	Score: 68.9953	1.7853
Ortho sim:	铬	ge4	Score: 51.2227	1.3979
Phono sim:	獴	meng3	Score: 91.0541	0.301
Both diff:	澳	ao4	Score: 66.1844	1.9823

Critical:	嗅	xiu4	Aggregate: 6.66576831354888	2.2014
Both sim:	嗜	shi4	Score: 72.5459	2.2529
Ortho sim:	嗡	weng1	Score: 62.3327	1.0
Phono sim:	疚	jiu4	Score: 95.749	0.0
Both diff:	氨	an1	Score: 70.1292	1.9138

Critical:	钳	qian2	Aggregate: 6.516496180295099	2.0969
Both sim:	铅	qian1	Score: 77.4438	2.2355
Ortho sim:	铱	yi1	Score: 59.1758	0.6021
Phono sim:	乾	qian2	Score: 99.615	1.7782
Both diff:	伊	yi1	Score: 74.773	3.0282

